Name	symbol	info1	info2	info3	location	category	cluster	degree
ENSG00000174231	PRPF8			ENSG00000174231	GENE	115	0	2053
ENSG00000163754	GYG1			ENSG00000163754	GENE	115	1	1957
ENSG00000175110	MRPS22			ENSG00000175110	GENE	115	1	2020
ENSG00000079215	SLC1A3			ENSG00000079215	GENE	115	2	1301
ENSG00000134900	TPP2			ENSG00000134900	GENE	115	1	3046
ENSG00000136152	COG3			ENSG00000136152	GENE	115	1	2205
ENSG00000196126	HLA-DRB1			ENSG00000196126	GENE	115	2	77
ENSG00000120725	SIL1			ENSG00000120725	GENE	115	0	2316
ENSG00000108953	YWHAE			ENSG00000108953	GENE	115	0	2387
ENSG00000081154	PCNP			ENSG00000081154	GENE	115	1	2884
ENSG00000099954	CECR2			ENSG00000099954	GENE	115	1	2838
ENSG00000009335	UBE3C			ENSG00000009335	GENE	115	1	812
ENSG00000116221	MRPL37			ENSG00000116221	GENE	115	0	121
ENSG00000170606	HSPA4			ENSG00000170606	GENE	115	1	2147
ENSG00000198276	UCKL1			ENSG00000198276	GENE	115	0	1292
ENSG00000108179	PPIF			ENSG00000108179	GENE	115	2	1185
ENSG00000094914	AAAS			ENSG00000094914	GENE	115	0	2872
ENSG00000163833	FBXO40			ENSG00000163833	GENE	115	2	484
ENSG00000187742	SECISBP2			ENSG00000187742	GENE	115	1	3576
ENSG00000136877	FPGS			ENSG00000136877	GENE	115	0	1135
ENSG00000254901	BORCS8			ENSG00000254901	GENE	115	0	1193
ENSG00000162600	OMA1			ENSG00000162600	GENE	115	1	2438
ENSG00000164035	EMCN			ENSG00000164035	GENE	115	2	1361
ENSG00000101972	STAG2			ENSG00000101972	GENE	115	1	2887
ENSG00000009307	CSDE1			ENSG00000009307	GENE	115	1	3535
ENSG00000136848	DAB2IP			ENSG00000136848	GENE	115	0	1966
ENSG00000137073	UBAP2			ENSG00000137073	GENE	115	0	1753
ENSG00000151353	TMEM18			ENSG00000151353	GENE	115	0	1073
ENSG00000112561	TFEB			ENSG00000112561	GENE	115	0	1821
ENSG00000057608	GDI2			ENSG00000057608	GENE	115	1	3136
ENSG00000188559	RALGAPA2			ENSG00000188559	GENE	115	2	667
ENSG00000111911	HINT3			ENSG00000111911	GENE	115	1	2397
ENSG00000129744	ART1			ENSG00000129744	GENE	115	1	63
ENSG00000204291	COL15A1			ENSG00000204291	GENE	115	2	250
ENSG00000124207	CSE1L			ENSG00000124207	GENE	115	1	3118
ENSG00000095574	IKZF5			ENSG00000095574	GENE	115	1	2224
ENSG00000131626	PPFIA1			ENSG00000131626	GENE	115	1	2629
ENSG00000166407	LMO1			ENSG00000166407	GENE	115	0	816
ENSG00000100934	SEC23A			ENSG00000100934	GENE	115	1	913
ENSG00000169085	VXN			ENSG00000169085	GENE	115	2	218
ENSG00000145833	DDX46			ENSG00000145833	GENE	115	1	2832
ENSG00000108651	UTP6			ENSG00000108651	GENE	115	1	2537
ENSG00000169857	AVEN			ENSG00000169857	GENE	115	0	1354
ENSG00000241343	RPL36A			ENSG00000241343	GENE	115	0	1763
ENSG00000138757	G3BP2			ENSG00000138757	GENE	115	1	2542
ENSG00000138798	EGF			ENSG00000138798	GENE	115	0	3313
ENSG00000178922	HYI			ENSG00000178922	GENE	115	0	1798
ENSG00000189350	TOGARAM2			ENSG00000189350	GENE	115	2	1563
ENSG00000129460	NGDN			ENSG00000129460	GENE	115	0	3255
ENSG00000119943	PYROXD2			ENSG00000119943	GENE	115	2	42
ENSG00000114388	NPRL2			ENSG00000114388	GENE	115	0	2326
ENSG00000166337	TAF10			ENSG00000166337	GENE	115	0	1552
ENSG00000086598	TMED2			ENSG00000086598	GENE	115	0	3772
ENSG00000072062	PRKACA			ENSG00000072062	GENE	115	0	380
ENSG00000071242	RPS6KA2			ENSG00000071242	GENE	115	1	297
ENSG00000122477	LRRC39			ENSG00000122477	GENE	115	1	1381
ENSG00000198198	SZT2			ENSG00000198198	GENE	115	1	3012
ENSG00000100292	HMOX1			ENSG00000100292	GENE	115	0	69
ENSG00000266964	FXYD1			ENSG00000266964	GENE	115	0	2000
ENSG00000168209	DDIT4			ENSG00000168209	GENE	115	0	841
ENSG00000173599	PC			ENSG00000173599	GENE	115	2	284
ENSG00000164967	RPP25L			ENSG00000164967	GENE	115	0	589
ENSG00000188938	FAM120AOS			ENSG00000188938	GENE	115	1	2375
ENSG00000273559	CWC25			ENSG00000273559	GENE	115	1	2392
ENSG00000095637	SORBS1			ENSG00000095637	GENE	115	1	2128
ENSG00000128335	APOL2			ENSG00000128335	GENE	115	2	164
ENSG00000166147	FBN1			ENSG00000166147	GENE	115	2	421
ENSG00000179456	ZBTB18			ENSG00000179456	GENE	115	1	1978
ENSG00000182551	ADI1			ENSG00000182551	GENE	115	1	2247
ENSG00000130717	UCK1			ENSG00000130717	GENE	115	0	1787
ENSG00000108510	MED13			ENSG00000108510	GENE	115	1	1889
ENSG00000167136	ENDOG			ENSG00000167136	GENE	115	0	1745
ENSG00000166902	MRPL16			ENSG00000166902	GENE	115	2	948
ENSG00000021355	SERPINB1			ENSG00000021355	GENE	115	1	2489
ENSG00000070614	NDST1			ENSG00000070614	GENE	115	0	1283
ENSG00000178188	SH2B1			ENSG00000178188	GENE	115	0	1100
ENSG00000144115	THNSL2			ENSG00000144115	GENE	115	0	72
ENSG00000090061	CCNK			ENSG00000090061	GENE	115	1	2865
ENSG00000136636	KCTD3			ENSG00000136636	GENE	115	1	2729
ENSG00000167792	NDUFV1			ENSG00000167792	GENE	115	2	1024
ENSG00000121680	PEX16			ENSG00000121680	GENE	115	0	791
ENSG00000221926	TRIM16			ENSG00000221926	GENE	115	2	1155
ENSG00000103245	CIAO3			ENSG00000103245	GENE	115	0	1566
ENSG00000158571	PFKFB1			ENSG00000158571	GENE	115	0	2544
ENSG00000198431	TXNRD1			ENSG00000198431	GENE	115	1	2915
ENSG00000108443	RPS6KB1			ENSG00000108443	GENE	115	1	2563
ENSG00000152219	ARL14EP			ENSG00000152219	GENE	115	1	2176
ENSG00000142192	APP			ENSG00000142192	GENE	115	2	446
ENSG00000087074	PPP1R15A			ENSG00000087074	GENE	115	0	1246
ENSG00000103496	STX4			ENSG00000103496	GENE	115	0	2605
ENSG00000069122	ADGRF5			ENSG00000069122	GENE	115	2	1717
ENSG00000137054	POLR1E			ENSG00000137054	GENE	115	1	1088
ENSG00000197780	TAF13			ENSG00000197780	GENE	115	1	2374
ENSG00000145349	CAMK2D			ENSG00000145349	GENE	115	1	1715
ENSG00000069667	RORA			ENSG00000069667	GENE	115	1	2030
ENSG00000134684	YARS1			ENSG00000134684	GENE	115	1	1691
ENSG00000165264	NDUFB6			ENSG00000165264	GENE	115	0	310
ENSG00000081189	MEF2C			ENSG00000081189	GENE	115	1	1796
ENSG00000188976	NOC2L			ENSG00000188976	GENE	115	0	2062
ENSG00000185187	SIGIRR			ENSG00000185187	GENE	115	0	974
ENSG00000131116	ZNF428			ENSG00000131116	GENE	115	0	1710
ENSG00000146859	TMEM140			ENSG00000146859	GENE	115	0	366
ENSG00000008710	PKD1			ENSG00000008710	GENE	115	0	2054
ENSG00000219545	UMAD1			ENSG00000219545	GENE	115	1	1431
ENSG00000167476	JSRP1			ENSG00000167476	GENE	115	0	2466
ENSG00000173442	EHBP1L1			ENSG00000173442	GENE	115	0	2934
ENSG00000079277	MKNK1			ENSG00000079277	GENE	115	1	1519
ENSG00000117395	EBNA1BP2			ENSG00000117395	GENE	115	0	2925
ENSG00000134253	TRIM45			ENSG00000134253	GENE	115	1	2296
ENSG00000244754	N4BP2L2			ENSG00000244754	GENE	115	1	2871
ENSG00000147457	CHMP7			ENSG00000147457	GENE	115	0	2617
ENSG00000005882	PDK2			ENSG00000005882	GENE	115	2	872
ENSG00000141349	G6PC3			ENSG00000141349	GENE	115	0	2125
ENSG00000172731	LRRC20			ENSG00000172731	GENE	115	0	2308
ENSG00000143933	CALM2			ENSG00000143933	GENE	115	0	2481
ENSG00000198844	ARHGEF15			ENSG00000198844	GENE	115	2	964
ENSG00000106479	ZNF862			ENSG00000106479	GENE	115	2	447
ENSG00000144026	ZNF514			ENSG00000144026	GENE	115	1	1970
ENSG00000164134	NAA15			ENSG00000164134	GENE	115	1	2873
ENSG00000149932	TMEM219			ENSG00000149932	GENE	115	0	1754
ENSG00000137996	RTCA			ENSG00000137996	GENE	115	1	2560
ENSG00000130821	SLC6A8			ENSG00000130821	GENE	115	0	912
ENSG00000168264	IRF2BP2			ENSG00000168264	GENE	115	0	259
ENSG00000122068	FYTTD1			ENSG00000122068	GENE	115	1	2359
ENSG00000134184	GSTM1			ENSG00000134184	GENE	115	1	58
ENSG00000176087	SLC35A4			ENSG00000176087	GENE	115	2	594
ENSG00000112033	PPARD			ENSG00000112033	GENE	115	0	1557
ENSG00000123243	ITIH5			ENSG00000123243	GENE	115	2	193
ENSG00000110536	PTPMT1			ENSG00000110536	GENE	115	0	1626
ENSG00000130300	PLVAP			ENSG00000130300	GENE	115	2	954
ENSG00000124614	RPS10			ENSG00000124614	GENE	115	0	1829
ENSG00000213465	ARL2			ENSG00000213465	GENE	115	0	1772
ENSG00000114391	RPL24			ENSG00000114391	GENE	115	0	2210
ENSG00000004399	PLXND1			ENSG00000004399	GENE	115	2	583
ENSG00000183520	UTP11			ENSG00000183520	GENE	115	0	2752
ENSG00000131634	TMEM204			ENSG00000131634	GENE	115	0	1435
ENSG00000167565	SERTAD3			ENSG00000167565	GENE	115	1	139
ENSG00000120685	PROSER1			ENSG00000120685	GENE	115	1	2048
ENSG00000035664	DAPK2			ENSG00000035664	GENE	115	0	778
ENSG00000164054	SHISA5			ENSG00000164054	GENE	115	0	836
ENSG00000175197	DDIT3			ENSG00000175197	GENE	115	2	491
ENSG00000186566	GPATCH8			ENSG00000186566	GENE	115	1	3112
ENSG00000171714	ANO5			ENSG00000171714	GENE	115	1	2388
ENSG00000204592	HLA-E			ENSG00000204592	GENE	115	2	1024
ENSG00000160961	ZNF333			ENSG00000160961	GENE	115	1	2883
ENSG00000115539	PDCL3			ENSG00000115539	GENE	115	0	2077
ENSG00000102760	RGCC			ENSG00000102760	GENE	115	2	340
ENSG00000148296	SURF6			ENSG00000148296	GENE	115	0	1880
ENSG00000149231	CCDC82			ENSG00000149231	GENE	115	1	1904
ENSG00000197841	ZNF181			ENSG00000197841	GENE	115	2	1622
ENSG00000171302	CANT1			ENSG00000171302	GENE	115	0	621
ENSG00000010244	ZNF207			ENSG00000010244	GENE	115	1	3000
ENSG00000084623	EIF3I			ENSG00000084623	GENE	115	0	2663
ENSG00000100320	RBFOX2			ENSG00000100320	GENE	115	1	2730
ENSG00000204388	HSPA1B			ENSG00000204388	GENE	115	0	802
ENSG00000175662	TOM1L2			ENSG00000175662	GENE	115	0	1030
ENSG00000177200	CHD9			ENSG00000177200	GENE	115	1	2544
ENSG00000087365	SF3B2			ENSG00000087365	GENE	115	0	2448
ENSG00000103064	SLC7A6			ENSG00000103064	GENE	115	1	2823
ENSG00000115806	GORASP2			ENSG00000115806	GENE	115	1	3579
ENSG00000169180	XPO6			ENSG00000169180	GENE	115	1	2074
ENSG00000172831	CES2			ENSG00000172831	GENE	115	0	1007
ENSG00000010322	NISCH			ENSG00000010322	GENE	115	2	1486
ENSG00000105254	TBCB			ENSG00000105254	GENE	115	0	2036
ENSG00000158411	MITD1			ENSG00000158411	GENE	115	1	2458
ENSG00000082898	XPO1			ENSG00000082898	GENE	115	1	2649
ENSG00000187555	USP7			ENSG00000187555	GENE	115	1	3024
ENSG00000096746	HNRNPH3			ENSG00000096746	GENE	115	1	2939
ENSG00000165175	MID1IP1			ENSG00000165175	GENE	115	0	1390
ENSG00000122884	P4HA1			ENSG00000122884	GENE	115	2	1575
ENSG00000160710	ADAR			ENSG00000160710	GENE	115	2	718
ENSG00000100324	TAB1			ENSG00000100324	GENE	115	0	1575
ENSG00000161904	LEMD2			ENSG00000161904	GENE	115	1	3081
ENSG00000105879	CBLL1			ENSG00000105879	GENE	115	1	2667
ENSG00000266967	AARSD1			ENSG00000266967	GENE	115	0	2555
ENSG00000101608	MYL12A			ENSG00000101608	GENE	115	2	164
ENSG00000204392	LSM2			ENSG00000204392	GENE	115	0	1302
ENSG00000143753	DEGS1			ENSG00000143753	GENE	115	1	1854
ENSG00000109184	DCUN1D4			ENSG00000109184	GENE	115	1	2762
ENSG00000188549	CCDC9B			ENSG00000188549	GENE	115	0	1677
ENSG00000213585	VDAC1			ENSG00000213585	GENE	115	1	2357
ENSG00000145016	RUBCN			ENSG00000145016	GENE	115	0	723
ENSG00000107562	CXCL12			ENSG00000107562	GENE	115	1	1151
ENSG00000106603	COA1			ENSG00000106603	GENE	115	2	994
ENSG00000156587	UBE2L6			ENSG00000156587	GENE	115	2	634
ENSG00000071537	SEL1L			ENSG00000071537	GENE	115	1	2554
ENSG00000205309	NT5M			ENSG00000205309	GENE	115	0	1378
ENSG00000172113	NME6			ENSG00000172113	GENE	115	1	215
ENSG00000137106	GRHPR			ENSG00000137106	GENE	115	0	1095
ENSG00000126457	PRMT1			ENSG00000126457	GENE	115	0	1947
ENSG00000197894	ADH5			ENSG00000197894	GENE	115	1	1877
ENSG00000144711	IQSEC1			ENSG00000144711	GENE	115	2	864
ENSG00000071054	MAP4K4			ENSG00000071054	GENE	115	1	2185
ENSG00000076043	REXO2			ENSG00000076043	GENE	115	1	2492
ENSG00000120438	TCP1			ENSG00000120438	GENE	115	1	2942
ENSG00000196091	MYBPC1			ENSG00000196091	GENE	115	1	2322
ENSG00000178053	MLF1			ENSG00000178053	GENE	115	0	2368
ENSG00000138382	METTL5			ENSG00000138382	GENE	115	0	2655
ENSG00000167588	GPD1			ENSG00000167588	GENE	115	0	1945
ENSG00000156968	MPV17L			ENSG00000156968	GENE	115	0	285
ENSG00000117362	APH1A			ENSG00000117362	GENE	115	2	192
ENSG00000004961	HCCS			ENSG00000004961	GENE	115	2	1229
ENSG00000163092	XIRP2			ENSG00000163092	GENE	115	0	213
ENSG00000108474	PIGL			ENSG00000108474	GENE	115	1	1708
ENSG00000140497	SCAMP2			ENSG00000140497	GENE	115	0	1594
ENSG00000170515	PA2G4			ENSG00000170515	GENE	115	1	2827
ENSG00000113732	ATP6V0E1			ENSG00000113732	GENE	115	1	1581
ENSG00000186010	NDUFA13			ENSG00000186010	GENE	115	0	560
ENSG00000163527	STT3B			ENSG00000163527	GENE	115	1	3353
ENSG00000120451	SNX19			ENSG00000120451	GENE	115	1	1829
ENSG00000185722	ANKFY1			ENSG00000185722	GENE	115	1	1699
ENSG00000198169	ZNF251			ENSG00000198169	GENE	115	1	2425
ENSG00000175482	POLD4			ENSG00000175482	GENE	115	0	1512
ENSG00000196510	ANAPC7			ENSG00000196510	GENE	115	0	3190
ENSG00000164889	SLC4A2			ENSG00000164889	GENE	115	0	1640
ENSG00000177951	BET1L			ENSG00000177951	GENE	115	0	963
ENSG00000196924	FLNA			ENSG00000196924	GENE	115	0	1485
ENSG00000154889	MPPE1			ENSG00000154889	GENE	115	1	1384
ENSG00000120992	LYPLA1			ENSG00000120992	GENE	115	2	1450
ENSG00000277494	GPIHBP1			ENSG00000277494	GENE	115	2	685
ENSG00000180900	SCRIB			ENSG00000180900	GENE	115	0	1951
ENSG00000010295	IFFO1			ENSG00000010295	GENE	115	0	991
ENSG00000182979	MTA1			ENSG00000182979	GENE	115	0	1876
ENSG00000149311	ATM			ENSG00000149311	GENE	115	1	2687
ENSG00000164610	RP9			ENSG00000164610	GENE	115	0	1399
ENSG00000151376	ME3			ENSG00000151376	GENE	115	2	97
ENSG00000158186	MRAS			ENSG00000158186	GENE	115	0	549
ENSG00000130695	CEP85			ENSG00000130695	GENE	115	0	2306
ENSG00000011451	WIZ			ENSG00000011451	GENE	115	0	1782
ENSG00000105698	USF2			ENSG00000105698	GENE	115	0	1590
ENSG00000135441	BLOC1S1			ENSG00000135441	GENE	115	0	2652
ENSG00000140264	SERF2			ENSG00000140264	GENE	115	0	519
ENSG00000117984	CTSD			ENSG00000117984	GENE	115	0	1332
ENSG00000107404	DVL1			ENSG00000107404	GENE	115	0	2107
ENSG00000179134	SAMD4B			ENSG00000179134	GENE	115	0	1806
ENSG00000243989	ACY1			ENSG00000243989	GENE	115	2	829
ENSG00000065613	SLK			ENSG00000065613	GENE	115	1	2885
ENSG00000134954	ETS1			ENSG00000134954	GENE	115	2	1182
ENSG00000087206	UIMC1			ENSG00000087206	GENE	115	1	2374
ENSG00000273611	ZNHIT3			ENSG00000273611	GENE	115	1	3307
ENSG00000179950	PUF60			ENSG00000179950	GENE	115	0	2021
ENSG00000158669	GPAT4			ENSG00000158669	GENE	115	1	2727
ENSG00000135902	CHRND			ENSG00000135902	GENE	115	0	118
ENSG00000141376	BCAS3			ENSG00000141376	GENE	115	1	1061
ENSG00000204304	PBX2			ENSG00000204304	GENE	115	0	1475
ENSG00000149499	EML3			ENSG00000149499	GENE	115	2	250
ENSG00000006194	ZNF263			ENSG00000006194	GENE	115	1	2075
ENSG00000006715	VPS41			ENSG00000006715	GENE	115	1	1512
ENSG00000100403	ZC3H7B			ENSG00000100403	GENE	115	0	1670
ENSG00000165238	WNK2			ENSG00000165238	GENE	115	0	1438
ENSG00000101665	SMAD7			ENSG00000101665	GENE	115	0	485
ENSG00000143653	SCCPDH			ENSG00000143653	GENE	115	1	2587
ENSG00000071082	RPL31			ENSG00000071082	GENE	115	0	2296
ENSG00000143318	CASQ1			ENSG00000143318	GENE	115	0	2299
ENSG00000176046	NUPR1			ENSG00000176046	GENE	115	0	649
ENSG00000128654	MTX2			ENSG00000128654	GENE	115	2	1226
ENSG00000248713	C4orf54			ENSG00000248713	GENE	115	1	383
ENSG00000152137	HSPB8			ENSG00000152137	GENE	115	0	2582
ENSG00000166847	DCTN5			ENSG00000166847	GENE	115	1	2399
ENSG00000198917	SPOUT1			ENSG00000198917	GENE	115	0	1566
ENSG00000137955	RABGGTB			ENSG00000137955	GENE	115	1	2688
ENSG00000215845	TSTD1			ENSG00000215845	GENE	115	0	278
ENSG00000011007	ELOA			ENSG00000011007	GENE	115	1	1156
ENSG00000131584	ACAP3			ENSG00000131584	GENE	115	0	1653
ENSG00000121073	SLC35B1			ENSG00000121073	GENE	115	0	2885
ENSG00000170854	RIOX2			ENSG00000170854	GENE	115	1	2622
ENSG00000130396	AFDN			ENSG00000130396	GENE	115	2	1406
ENSG00000097007	ABL1			ENSG00000097007	GENE	115	0	1643
ENSG00000008294	SPAG9			ENSG00000008294	GENE	115	1	3076
ENSG00000117523	PRRC2C			ENSG00000117523	GENE	115	1	2519
ENSG00000023909	GCLM			ENSG00000023909	GENE	115	2	2025
ENSG00000147526	TACC1			ENSG00000147526	GENE	115	2	1656
ENSG00000136942	RPL35			ENSG00000136942	GENE	115	0	1383
ENSG00000149657	LSM14B			ENSG00000149657	GENE	115	0	2056
ENSG00000239305	RNF103			ENSG00000239305	GENE	115	1	3159
ENSG00000168079	SCARA5			ENSG00000168079	GENE	115	0	336
ENSG00000099821	POLRMT			ENSG00000099821	GENE	115	0	658
ENSG00000104388	RAB2A			ENSG00000104388	GENE	115	1	2795
ENSG00000228474	OST4			ENSG00000228474	GENE	115	0	962
ENSG00000180530	NRIP1			ENSG00000180530	GENE	115	1	1764
ENSG00000161217	PCYT1A			ENSG00000161217	GENE	115	1	2438
ENSG00000106034	CPED1			ENSG00000106034	GENE	115	1	2020
ENSG00000164008	C1orf50			ENSG00000164008	GENE	115	0	564
ENSG00000183258	DDX41			ENSG00000183258	GENE	115	0	2059
ENSG00000198937	CCDC167			ENSG00000198937	GENE	115	0	268
ENSG00000175701	MTLN			ENSG00000175701	GENE	115	0	1726
ENSG00000229833	PET100			ENSG00000229833	GENE	115	0	1797
ENSG00000115216	NRBP1			ENSG00000115216	GENE	115	0	3633
ENSG00000174243	DDX23			ENSG00000174243	GENE	115	0	3224
ENSG00000167985	SDHAF2			ENSG00000167985	GENE	115	2	867
ENSG00000141569	TRIM65			ENSG00000141569	GENE	115	0	1578
ENSG00000137947	GTF2B			ENSG00000137947	GENE	115	1	2543
ENSG00000100413	POLR3H			ENSG00000100413	GENE	115	0	806
ENSG00000224051	CPTP			ENSG00000224051	GENE	115	0	1677
ENSG00000151929	BAG3			ENSG00000151929	GENE	115	0	1387
ENSG00000109685	NSD2			ENSG00000109685	GENE	115	1	1875
ENSG00000163785	RYK			ENSG00000163785	GENE	115	1	2872
ENSG00000125691	RPL23			ENSG00000125691	GENE	115	0	1556
ENSG00000137200	CMTR1			ENSG00000137200	GENE	115	1	2845
ENSG00000167671	UBXN6			ENSG00000167671	GENE	115	0	1981
ENSG00000185885	IFITM1			ENSG00000185885	GENE	115	2	327
ENSG00000116685	KIAA2013			ENSG00000116685	GENE	115	0	1871
ENSG00000142583	SLC2A5			ENSG00000142583	GENE	115	1	172
ENSG00000090006	LTBP4			ENSG00000090006	GENE	115	0	1529
ENSG00000124570	SERPINB6			ENSG00000124570	GENE	115	1	632
ENSG00000127948	POR			ENSG00000127948	GENE	115	2	423
ENSG00000186814	ZSCAN30			ENSG00000186814	GENE	115	1	2641
ENSG00000162961	DPY30			ENSG00000162961	GENE	115	1	2574
ENSG00000117419	ERI3			ENSG00000117419	GENE	115	0	2442
ENSG00000168101	NUDT16L1			ENSG00000168101	GENE	115	0	1824
ENSG00000173402	DAG1			ENSG00000173402	GENE	115	0	1085
ENSG00000064601	CTSA			ENSG00000064601	GENE	115	2	762
ENSG00000118096	IFT46			ENSG00000118096	GENE	115	1	3124
ENSG00000064999	ANKS1A			ENSG00000064999	GENE	115	1	1950
ENSG00000090989	EXOC1			ENSG00000090989	GENE	115	1	2571
ENSG00000149925	ALDOA			ENSG00000149925	GENE	115	0	2231
ENSG00000183091	NEB			ENSG00000183091	GENE	115	0	1159
ENSG00000198721	ECI2			ENSG00000198721	GENE	115	2	1702
ENSG00000083937	CHMP2B			ENSG00000083937	GENE	115	1	3240
ENSG00000105656	ELL			ENSG00000105656	GENE	115	0	1526
ENSG00000169242	EFNA1			ENSG00000169242	GENE	115	2	1320
ENSG00000205560	CPT1B			ENSG00000205560	GENE	115	2	255
ENSG00000100575	TIMM9			ENSG00000100575	GENE	115	1	917
ENSG00000196616	ADH1B			ENSG00000196616	GENE	115	1	622
ENSG00000141543	EIF4A3			ENSG00000141543	GENE	115	1	2641
ENSG00000100311	PDGFB			ENSG00000100311	GENE	115	2	561
ENSG00000184207	PGP			ENSG00000184207	GENE	115	0	1244
ENSG00000157570	TSPAN18			ENSG00000157570	GENE	115	2	574
ENSG00000182093	GET1			ENSG00000182093	GENE	115	1	2850
ENSG00000105612	DNASE2			ENSG00000105612	GENE	115	1	645
ENSG00000106399	RPA3			ENSG00000106399	GENE	115	0	1299
ENSG00000155096	AZIN1			ENSG00000155096	GENE	115	1	2836
ENSG00000154553	PDLIM3			ENSG00000154553	GENE	115	0	3216
ENSG00000105323	HNRNPUL1			ENSG00000105323	GENE	115	0	2029
ENSG00000138758	SEPTIN11			ENSG00000138758	GENE	115	1	2249
ENSG00000167393	PPP2R3B			ENSG00000167393	GENE	115	0	1647
ENSG00000072310	SREBF1			ENSG00000072310	GENE	115	0	1489
ENSG00000163995	ABLIM2			ENSG00000163995	GENE	115	0	1589
ENSG00000100941	PNN			ENSG00000100941	GENE	115	1	2956
ENSG00000127241	MASP1			ENSG00000127241	GENE	115	2	38
ENSG00000103202	NME4			ENSG00000103202	GENE	115	0	1228
ENSG00000134548	SPX			ENSG00000134548	GENE	115	1	966
ENSG00000148840	PPRC1			ENSG00000148840	GENE	115	0	519
ENSG00000067221	STOML1			ENSG00000067221	GENE	115	0	1122
ENSG00000198832	SELENOM			ENSG00000198832	GENE	115	0	1839
ENSG00000187486	KCNJ11			ENSG00000187486	GENE	115	0	1471
ENSG00000133884	DPF2			ENSG00000133884	GENE	115	1	3294
ENSG00000174227	PIGG			ENSG00000174227	GENE	115	1	2134
ENSG00000081791	DELE1			ENSG00000081791	GENE	115	2	379
ENSG00000111358	GTF2H3			ENSG00000111358	GENE	115	1	2463
ENSG00000131748	STARD3			ENSG00000131748	GENE	115	0	1253
ENSG00000115295	CLIP4			ENSG00000115295	GENE	115	1	2892
ENSG00000140374	ETFA			ENSG00000140374	GENE	115	2	1311
ENSG00000136935	GOLGA1			ENSG00000136935	GENE	115	1	2276
ENSG00000162910	MRPL55			ENSG00000162910	GENE	115	0	1754
ENSG00000161381	PLXDC1			ENSG00000161381	GENE	115	0	1301
ENSG00000169592	INO80E			ENSG00000169592	GENE	115	0	2117
ENSG00000100201	DDX17			ENSG00000100201	GENE	115	1	3341
ENSG00000100650	SRSF5			ENSG00000100650	GENE	115	0	2644
ENSG00000160194	NDUFV3			ENSG00000160194	GENE	115	2	81
ENSG00000172270	BSG			ENSG00000172270	GENE	115	0	1368
ENSG00000108039	XPNPEP1			ENSG00000108039	GENE	115	1	2422
ENSG00000102309	PIN4			ENSG00000102309	GENE	115	0	2086
ENSG00000131143	COX4I1			ENSG00000131143	GENE	115	2	1118
ENSG00000115053	NCL			ENSG00000115053	GENE	115	0	2973
ENSG00000108823	SGCA			ENSG00000108823	GENE	115	0	2461
ENSG00000122257	RBBP6			ENSG00000122257	GENE	115	1	2279
ENSG00000125967	NECAB3			ENSG00000125967	GENE	115	0	1502
ENSG00000131378	RFTN1			ENSG00000131378	GENE	115	2	853
ENSG00000275895	U2AF1L5			ENSG00000275895	GENE	115	1	1283
ENSG00000134597	RBMX2			ENSG00000134597	GENE	115	1	2815
ENSG00000169740	ZNF32			ENSG00000169740	GENE	115	0	2041
ENSG00000109756	RAPGEF2			ENSG00000109756	GENE	115	1	1006
ENSG00000110713	NUP98			ENSG00000110713	GENE	115	1	2861
ENSG00000104331	BPNT2			ENSG00000104331	GENE	115	1	2521
ENSG00000111640	GAPDH			ENSG00000111640	GENE	115	0	1841
ENSG00000203778	FAM229B			ENSG00000203778	GENE	115	2	458
ENSG00000134644	PUM1			ENSG00000134644	GENE	115	1	2652
ENSG00000041802	LSG1			ENSG00000041802	GENE	115	1	2455
ENSG00000153914	SREK1			ENSG00000153914	GENE	115	1	2943
ENSG00000170653	ATF7			ENSG00000170653	GENE	115	1	3196
ENSG00000176783	RUFY1			ENSG00000176783	GENE	115	0	1789
ENSG00000088356	PDRG1			ENSG00000088356	GENE	115	0	1592
ENSG00000110711	AIP			ENSG00000110711	GENE	115	0	1809
ENSG00000071564	TCF3			ENSG00000071564	GENE	115	0	1697
ENSG00000163870	TPRA1			ENSG00000163870	GENE	115	0	1650
ENSG00000164880	INTS1			ENSG00000164880	GENE	115	0	2331
ENSG00000112282	MED23			ENSG00000112282	GENE	115	1	2808
ENSG00000068878	PSME4			ENSG00000068878	GENE	115	2	1375
ENSG00000116455	WDR77			ENSG00000116455	GENE	115	2	349
ENSG00000113407	TARS1			ENSG00000113407	GENE	115	1	2149
ENSG00000062194	GPBP1			ENSG00000062194	GENE	115	1	3228
ENSG00000157593	SLC35B2			ENSG00000157593	GENE	115	0	1829
ENSG00000110583	NAA40			ENSG00000110583	GENE	115	0	2131
ENSG00000129749	CHRNA10			ENSG00000129749	GENE	115	0	582
ENSG00000164687	FABP5			ENSG00000164687	GENE	115	1	705
ENSG00000135821	GLUL			ENSG00000135821	GENE	115	1	517
ENSG00000119723	COQ6			ENSG00000119723	GENE	115	2	147
ENSG00000185963	BICD2			ENSG00000185963	GENE	115	0	1991
ENSG00000119725	ZNF410			ENSG00000119725	GENE	115	1	1953
ENSG00000156804	FBXO32			ENSG00000156804	GENE	115	0	913
ENSG00000189241	TSPYL1			ENSG00000189241	GENE	115	0	2119
